id,candidate_length,in_candidates,response,answer
1960,10,True,Miami University,Miami University
1961,1,True,"Oxford, Ohio","Oxford, Ohio"
1962,9,True,Electricity sector in India,Electricity generation
1963,3,True,Sudan,Sudan
1964,2,True,Kilowatt hour,Kilowatt hour
1965,10,False,notInKB,notInKB
1966,10,False,notInKB,notInKB
1967,10,False,notInKB,notInKB
1968,5,False,notInC,Energy in Cameroon
1969,6,False,notInC,Energy in the Democratic Republic of the Congo
1970,7,False,notInC,Energy in Equatorial Guinea
1971,4,False,notInC,Energy in Gabon
1972,8,False,notInC,Energy in Libya
1973,10,False,notInKB,notInKB
1974,2,True,Organisation for Economic Co-operation and Development,Organisation for Economic Co-operation and Development
1975,9,True,World Bank,World Bank
1976,9,True,Population growth,Population growth
1977,8,False,notInC,Demographics of India
1978,9,False,notInC,Demographics of Nigeria
1979,1,True,Transparency International,Transparency International
1980,8,False,notInC,National oil company
1981,5,True,Petronas,Petronas
1982,4,True,Districts of Ethiopia,Districts of Ethiopia
1983,1,True,Tigray Region,Tigray Region
1984,7,True,Ethiopia,Ethiopia
1985,1,True,Mehakelegnaw Zone,Mehakelegnaw Zone
1986,1,True,Werie Lehe,Werie Lehe
1987,5,True,Battle of Adwa,Adwa (woreda)
1988,1,True,Mereb Lehe,Mereb Lehe
1989,5,True,Eritrea,Eritrea
1990,1,True,Misraqawi Zone,Misraqawi Zone
1991,2,True,Enticho,Enticho
1992,1,True,Debre Damo,Debre Damo
1993,1,True,Battle of Baçente,Battle of Baçente
1994,1,True,Cristóvão da Gama,Cristóvão da Gama
1995,1,True,notInKB,notInKB
1996,7,False,notInC,Islam in Ethiopia
1997,3,True,Tigray Province,Tigray-Tigrinya people
1998,5,True,Amhara people,Amhara people
1999,3,True,Tigrinya language,Tigrinya language
2000,3,True,Amharic language,Amharic language
2001,7,False,notInC,Islam in Ethiopia
2002,10,False,notInKB,notInKB
2003,2,True,notInKB,notInKB
2004,5,True,Forest,Forestry in Ethiopia
2005,9,True,Order of the Bath,Order of the Bath
2006,10,True,Order of the British Empire,Order of the British Empire
2007,1,True,Evelyn Wood (British Army officer),Evelyn Wood (British Army officer)
2008,1,True,Hew Dalrymple Fanshawe,Hew Dalrymple Fanshawe
2009,9,True,French Third Republic,France
2010,10,True,notInKB,notInKB
2011,10,True,Mesopotamian campaign,Mesopotamia
2012,8,True,Russia,Russia
2013,6,True,Syria,Syria
2014,8,True,World War I,World War I
2015,2,True,Aide-de-camp,Aide-de-camp
2016,2,True,notInKB,notInKB
2017,3,True,Royal Flying Corps,Royal Flying Corps
2018,3,True,Adjutant general,Adjutant
2019,1,True,20th Armoured Brigade (United Kingdom),20th Armoured Brigade (United Kingdom)
2020,2,True,Royal Armoured Corps,Royal Armoured Corps
2021,1,True,United Nations Relief and Rehabilitation Administration,United Nations Relief and Rehabilitation Administration
2022,1,True,High Sheriff of Northamptonshire,High Sheriff of Northamptonshire
2023,10,True,Greater Manchester,Greater Manchester
2024,6,True,Riverside Line (Metrolink),Manchester Metrolink
2025,2,True,Salford Quays,Salford Quays
2026,2,True,North West England,North West England
2027,9,True,"Eccles, Kent",Eccles Interchange
2028,2,True,notInKB,notInKB
2029,3,True,Manchester Piccadilly station,Manchester Piccadilly station
2030,2,True,notInKB,notInKB
2031,3,True,Arriva North West,Arriva North West
2032,9,True,"Pendleton, New York","Pendleton, Greater Manchester"
2033,10,True,"Swinton, Harrogate","Swinton, Greater Manchester"
2034,1,True,Shudehill Interchange,Shudehill Interchange
2035,9,True,"Eccles, Greater Manchester","Eccles, Greater Manchester"
2036,7,True,Altrincham,Altrincham
2037,1,True,Trafford Centre,Trafford Centre
2038,8,True,"Flixton, Greater Manchester","Flixton, Greater Manchester"
2039,4,True,Urmston,Urmston
2040,6,True,Stretford,Stretford
2041,9,True,"Sale, Greater Manchester","Sale, Greater Manchester"
2042,1,True,First Greater Manchester,First Greater Manchester
2043,10,True,"Swinton, Scottish Borders","Swinton, Greater Manchester"
2044,5,True,"Old Trafford, Greater Manchester","Old Trafford, Greater Manchester"
2045,2,True,Polysaccharide,Polysaccharide
2046,5,True,Water,Water
2047,10,True,notInKB,notInKB
2048,1,True,Epichlorohydrin,Epichlorohydrin
2049,7,True,Molecular biology,Biology
2050,7,True,Medical laboratory,Laboratory
2051,10,True,Blood,Blood
2052,5,True,Gas centrifuge,Centrifuge
2053,1,True,Buffy coat,Buffy coat
2054,1,True,Red blood cell,Red blood cell
2055,1,True,notInKB,notInKB
2056,6,True,Polyethylene,Polyethylene
2057,1,True,Vacutainer,Vacutainer
2058,9,False,notInC,Roman citizenship
2059,9,False,notInC,History of the Jews in Italy
2060,10,True,Rome,Ancient Rome
2061,10,True,Josephus,Josephus
2062,3,True,Romaniote Jews,Ancient Greece
2063,9,True,Crete,Crete
2064,3,True,Hyrcanus II,Flavius Hyrcanus
2065,1,True,Flavius Simonides Agrippa,Flavius Simonides Agrippa
2066,8,False,notInC,Matthias (brother of Josephus)
2067,8,False,notInC,Matthias (father of Josephus)
2068,1,True,Jehoiarib,Jehoiarib
2069,4,True,Second Temple,Temple in Jerusalem
2070,1,True,Alexander Jannaeus,Alexander Jannaeus
2071,8,True,Judea (Roman province),Judea
2072,3,True,notInKB,notInKB
2073,8,True,Latin,Latin
2074,1,True,notInKB,notInKB
2075,1,True,Flavian dynasty,Flavian dynasty
2076,1,True,Nerva–Antonine dynasty,Nerva–Antonine dynasty
2077,10,True,Roman Empire,Roman Empire
2078,3,True,2012–13 Florida Gulf Coast Eagles men's basketball team,Florida Gulf Coast University
2079,3,True,"Fort Myers, Florida","Fort Myers, Florida"
2080,2,True,Atlantic Sun Conference,Atlantic Sun Conference
2081,1,True,Dave Balza,Dave Balza
2082,1,True,2013 NCAA Men's Division I Basketball Tournament,2013 NCAA Men's Division I Basketball Tournament
2083,10,True,2012–13 Georgetown Hoyas men's basketball team,2012–13 Georgetown Hoyas men's basketball team
2084,10,True,2013 San Diego State Aztecs football team,2012–13 San Diego State Aztecs men's basketball team
2085,8,False,notInC,Mercer Bears
2086,10,True,Georgetown Hoyas men's basketball,Georgetown Hoyas
2087,9,True,2009–10 San Diego State Aztecs men's basketball team,San Diego State Aztecs men's basketball
2088,10,True,1978–79 Indiana State Sycamores men's basketball team,1978–79 Indiana State Sycamores men's basketball team
2089,10,False,notInKB,notInKB
2090,8,False,notInC,Georgia Bulldogs basketball
2091,10,False,notInKB,notInKB
2092,10,False,notInKB,notInKB
2093,1,True,Andy Enfield,Andy Enfield
2094,10,True,USC Trojans,USC Trojans men's basketball
2095,2,True,Joe Dooley (basketball),Joe Dooley
2096,9,True,University of Kansas,Kansas Jayhawks men's basketball
2097,10,True,United States,United States
2098,10,True,Photographer,Photographer
2099,9,True,Closed Chambers,Author
2100,1,True,Frank G. Carpenter,Frank G. Carpenter
2101,8,True,"Washington, D.C.","Washington, D.C."
2102,1,True,Frank G. Carpenter,Frank G. Carpenter
2103,1,True,"Embassy of the United States, Paris","Embassy of the United States, Paris"
2104,1,True,United States Foreign Service,United States Foreign Service
2105,8,True,Canada,Canada
2106,8,True,Africa,Africa
2107,10,True,Japan,Japan
2108,6,True,South Korea,Korea
2109,3,True,Royal Geographical Society,Royal Geographical Society
2110,1,True,Sulgrave Club,Sulgrave Club
2111,1,True,Cosmos Club,Cosmos Club
2112,3,True,"Cosmopolitan Club (Washington, D.C.)",Cosmopolitan Club (New York)
2113,7,True,"Oak Hill Cemetery (Birmingham, Alabama)","Oak Hill Cemetery (Washington, D.C.)"
2114,5,True,Library of Congress,Library of Congress
2115,10,True,Negative (photography),Negative (photography)
2116,10,True,United States,United States
2117,9,True,Chief Justice,Chief Justice
2118,1,True,Oregon Supreme Court,Oregon Supreme Court
2119,9,True,Oregon,Oregon
2120,8,True,Maine,Maine
2121,1,True,Oregon State Senate,Oregon State Senate
2122,1,True,"Ellsworth, Maine","Ellsworth, Maine"
2123,8,True,Maine,Maine
2124,1,True,"Iowa Falls, Iowa","Iowa Falls, Iowa"
2125,1,True,"Hardin County, Iowa","Hardin County, Iowa"
2126,1,True,"Eldora, Iowa","Eldora, Iowa"
2127,1,True,Enoch W. Eastman,Enoch W. Eastman
2128,10,True,notInKB,notInKB
2129,1,True,"St. Helens, Oregon","St. Helens, Oregon"
2130,9,True,"Columbia County, Oregon","Columbia County, Oregon"
2131,9,False,notInC,"Columbia County, Oregon"
2132,9,True,"Tillamook, Oregon","Tillamook County, Oregon"
2133,7,False,notInC,"Washington County, Oregon"
2134,1,True,Oregon Supreme Court,Oregon Supreme Court
2135,1,True,Conrad P. Olson,Conrad P. Olson
2136,1,True,City View Cemetery,City View Cemetery
2137,2,True,"Salem, Oregon","Salem, Oregon"
2138,1,True,Benevolent and Protective Order of Elks,Benevolent and Protective Order of Elks
2139,10,True,California,California
2140,10,True,"Napa, California","Napa, California"
2141,1,True,"Napa County, California","Napa County, California"
2142,1,True,Nathan Coombs,Nathan Coombs
2143,1,True,George Washington University,George Washington University
2144,1,True,George Washington University Law School,George Washington University Law School
2145,8,True,"Washington, D.C.","Washington, D.C."
2146,4,True,California State Assembly,California State Assembly
2147,1,True,United States Ambassador to Japan,United States Ambassador to Japan
2148,9,True,Librarian,Librarian
2149,8,True,United States Attorney,United States Attorney
2150,1,True,United States District Court for the Northern District of California,United States District Court for the Northern District of California
2151,10,True,Republican Party (United States),Republican Party (United States)
2152,1,True,57th United States Congress,57th United States Congress
2153,10,True,Lake,"Lake County, California"
2154,2,True,Streethouse,Streethouse
2155,10,True,Wakefield,Wakefield
2156,9,True,England,English people
2157,10,True,Rugby football,Rugby league
2158,9,True,Great Britain national speedway team,Great Britain national rugby league team
2159,9,True,Yorkshire,Rugby League War of the Roses
2160,1,True,Wakefield Trinity Wildcats,Wakefield Trinity Wildcats
2161,10,True,Keighley,Keighley Cougars
2162,9,True,Great Britain at the Olympics,Great Britain national rugby league team
2163,10,True,Australia national rugby league team,Australia national rugby league team
2164,7,True,The Ashes,The Ashes (rugby league)
2165,5,True,Test match (rugby league),Test match (rugby league)
2166,1,True,Central Park (Wigan),Central Park (Wigan)
2167,9,True,Great Britain national rugby league team,Great Britain national rugby league team
2168,10,True,Australia national rugby league team,Australia national rugby league team
2169,7,True,The Ashes (rugby league),The Ashes (rugby league)
2170,5,True,Test match (rugby league),Test match (rugby league)
2171,1,True,Odsal Stadium,Odsal Stadium
2172,1,True,Rugby League War of the Roses,Rugby League War of the Roses
2173,1,True,Wakefield Trinity Wildcats,Wakefield Trinity Wildcats
2174,8,False,notInC,British comics
2175,1,True,Story paper,Story paper
2176,2,True,Amalgamated Press,Amalgamated Press
2177,2,True,Roy of the Rovers,Roy of the Rovers
2178,9,True,Municipal Borough of Ilford,Ilford
2179,1,True,The Children's Newspaper,The Children's Newspaper
2180,2,True,Arthur Mee,Arthur Mee
2181,1,True,Reg Eves,Reg Eves
2182,6,True,The Champion (story paper),The Champion (story paper)
2183,8,False,notInC,Knockout (UK comics)
2184,10,True,Lion (comics),Lion (comics)
2185,10,True,notInKB,notInKB
2186,2,True,Dan Dare,Dan Dare
2187,10,False,notInKB,notInKB
2188,1,True,Derek Birnage,Derek Birnage
2189,2,True,Roy of the Rovers,Roy of the Rovers
2190,1,True,Joe Colquhoun,Joe Colquhoun
2191,2,True,Dan Dare,Dan Dare
2192,10,True,notInKB,notInKB
2193,1,True,Jet-Ace Logan,Jet-Ace Logan
2194,10,False,notInKB,notInKB
2195,10,True,Lion (comics),Lion (comics)
2196,10,True,Cornwall,Cornwall
2197,8,True,Vancouver Canucks,Vancouver Canucks
2198,9,True,National Hockey League,National Hockey League
2199,1,True,Jannik Hansen,Jannik Hansen
2200,1,True,2012–13 NHL season,2012–13 NHL season
2201,10,True,1970–71 NHL season,1970–71 NHL season
2202,1,True,Hilliard Graves,Hilliard Graves
2203,7,False,notInC,1976–77 NHL season
2204,8,False,notInC,1977–78 NHL season
2205,1,True,Rich Sutter,Rich Sutter
2206,10,False,notInC,1987–88 NHL season
2207,8,False,notInC,1988–89 NHL season
2208,1,True,Steve Bozek,Steve Bozek
2209,8,False,notInC,1989–90 NHL season
2210,8,False,notInC,1990–91 NHL season
2211,1,True,Martin Gélinas,Martin Gélinas
2212,7,False,notInC,1994–95 NHL season
2213,10,False,notInKB,notInKB
2214,1,True,Jannik Hansen,Jannik Hansen
2215,7,True,Communes of Chile,Communes of Chile
2216,1,True,Llanquihue Province,Llanquihue Province
2217,1,True,Los Lagos Region,Los Lagos Region
2218,7,True,Chile,Chile
2219,7,True,Censo General de Población y Vivienda,Census
2220,4,True,National Statistics Institute (Chile),National Statistics Institute (Chile)
2221,6,True,Larger Urban Zone,Urban area
2222,2,True,Rural area,Rural area
2223,8,True,Local government,Municipal council
2224,4,True,Alcalde,Alcalde
2225,10,True,Socialist Party of Chile,Socialist Party of Chile
2226,1,True,notInKB,notInKB
2227,8,True,Chamber of Deputies of Chile,Chamber of Deputies of Chile
2228,8,True,Independent Democratic Union,Independent Democratic Union
2229,6,True,"Puyehue, Chile","Puyehue, Chile"
2230,8,True,Río Negro Province,"Río Negro, Chile"
2231,2,True,Purranque,Purranque
2232,1,True,Puerto Octay,Puerto Octay
2233,1,True,Frutillar,Frutillar
2234,5,True,"Llanquihue, Chile","Llanquihue, Chile"
2235,1,True,Puerto Varas,Puerto Varas
2236,1,True,Los Muermos,Los Muermos
2237,10,True,Senate of Chile,Senate of Chile
2238,9,True,National Renewal (Chile),National Renewal (Chile)
2239,1,True,Organic compound,Organic compound
2240,1,True,Mevalonate pathway,Mevalonate pathway
2241,1,True,Dimethylallyl pyrophosphate,Dimethylallyl pyrophosphate
2242,1,True,Umbelliferone,Umbelliferone
2243,1,True,Furan,Furan
2244,1,True,Coumarin,Coumarin
2245,4,True,Isomer,Isomer
2246,1,True,Psoralen,Psoralen
2247,1,True,Angelicin,Angelicin
2248,8,False,notInC,Insect
2249,4,False,notInC,Mammal
2250,2,True,Phytochemical,Phytochemical
2251,1,True,Phytophotodermatitis,Phytophotodermatitis
2252,1,True,Parsnip,Parsnip
2253,1,True,Bergamottin,Bergamottin
2254,1,True,notInKB,notInKB
2255,3,True,notInKB,notInKB
2256,10,True,notInKB,notInKB
2257,2,True,notInKB,notInKB
2258,10,False,notInKB,notInKB
2259,10,False,notInKB,notInKB
2260,10,False,notInC,C♯ (musical note)
2261,10,False,notInKB,notInKB
2262,2,True,notInKB,notInKB
2263,2,True,G-sharp major,A-flat major
2264,3,True,Johann Sebastian Bach,Johann Sebastian Bach
2265,1,True,The Well-Tempered Clavier,The Well-Tempered Clavier
2266,1,True,Picardy third,Picardy third
2267,1,True,Frédéric Chopin,Frédéric Chopin
2268,1,True,Nocturnes (Chopin),Nocturnes (Chopin)
2269,10,True,notInKB,notInKB
2270,10,True,Piano Concerto No. 1 (Chopin),Piano Concerto No. 1 (Chopin)
2271,10,True,Sonata form,Exposition (music)
2272,1,True,Charles-Valentin Alkan,Charles-Valentin Alkan
2273,1,True,notInKB,notInKB
2274,9,True,Goethe's Faust,Faust
2275,1,True,D-sharp minor,D-sharp minor
2276,1,True,F-sharp major,F-sharp major
2277,1,True,A World Requiem,A World Requiem
2278,1,True,John Foulds,John Foulds
2279,1,True,Angers Cathedral,Angers Cathedral
2280,1,True,Affair of the Placards,Affair of the Placards
2281,1,True,Guillaume Poyet,Guillaume Poyet
2282,8,True,Angers,Angers
2283,9,True,Catholic Church,Catholic Church
2284,9,True,Saumur,Saumur
2285,3,True,Catholic Ecumenical Councils,Council of Trent
2286,1,True,Guillaume Postel,Guillaume Postel
2287,1,True,Jean Bodin,Jean Bodin
2288,1,True,Charles IX of France,Charles IX of France
2289,1,True,notInKB,notInKB
2290,2,True,Peace of Saint-Germain-en-Laye,Peace of Saint-Germain-en-Laye
2291,9,True,Anjou,Anjou
2292,2,True,Château de Montsoreau,Montsoreau
2293,9,True,England,England
2294,10,True,Cricket,Cricket
2295,1,True,Somerset County Cricket Club,Somerset County Cricket Club
2296,3,True,Swing bowling,Fast bowling
2297,8,True,Gloucestershire,Gloucestershire County Cricket Club
2298,10,True,notInKB,notInKB
2299,4,True,London Borough of Waltham Forest,London Borough of Waltham Forest
2300,9,True,London,London
2301,2,True,Sports science,Sports science
2302,2,True,University of Leeds,University of Leeds
2303,10,True,Essex County Cricket Club,Essex County Cricket Club
2304,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
