id,candidate_length,in_candidates,response,answer
2897,10,True,NBC,NBC
2898,5,True,WMYV,UPN
2899,8,True,Hip hop music,Hip hop music
2900,3,True,JavaScript,JavaScript
2901,1,True,Disqus,Disqus
2902,7,True,The New York Times,The New York Times
2903,9,True,The Washington Post,The Washington Post
2904,10,True,Forbes,Forbes
2905,6,True,Alcoholic beverage,Alcohol (Barenaked Ladies song)
2906,1,True,Metiria Turei,Metiria Turei
2907,2,True,Non-governmental organization,Non-governmental organization
2908,9,True,Finland,Finland
2909,7,True,Doug Ross,George Clooney
2910,9,True,Finland,Finland
2911,8,True,The Scotsman,Scottish people
2912,4,True,Fortune (magazine),Fortune 500
2913,8,True,United States,United States
2914,4,True,IKEA,IKEA
2915,4,True,IKEA,IKEA
2916,2,True,Jennifer Lopez,Jennifer Lopez
2917,9,True,Fiat Uno,Fiat
2918,8,True,Ozzie Nelson,Ozzie Nelson
2919,1,True,Harriet Nelson,Harriet Nelson
2920,8,True,Ozzie Nelson,Ozzie Nelson
2921,10,True,Harriet Nelson,Harriet Nelson
2922,8,True,IBM,IBM
2923,10,True,Lockheed Martin,Lockheed Corporation
2924,9,True,Southern California,Southern California
2925,10,False,notInC,Campbell Soup Company
2926,9,True,"Charlotte, North Carolina","Charlotte, North Carolina"
2927,6,True,North Carolina,North Carolina
2928,10,True,"Memphis, Tennessee","Memphis, Tennessee"
2929,10,True,John Dean,Dean (education)
2930,10,True,Minneapolis,Minneapolis
2931,10,True,"Phoenix, Arizona","Phoenix, Arizona"
2932,10,True,Chicago,Chicago
2933,5,True,The Bahamas,The Bahamas
2934,9,True,Wyoming,Wyoming
2935,10,True,The News International,The News (Portsmouth)
2936,10,True,Minneapolis,Minneapolis
2937,10,True,Los Angeles,Los Angeles
2938,9,True,Miami,Miami
2939,10,True,Atlanta,Atlanta
2940,10,True,"Kansas City, Missouri","Kansas City, Missouri"
2941,10,True,"Memphis, Tennessee","Memphis, Tennessee"
2942,10,True,Arizona,Arizona
2943,8,True,Arkansas,Arkansas
2944,10,True,"Bangor, Maine","Bangor, Maine"
2945,8,True,Maine,Maine
2946,9,True,"Hampden, Maine","Hampden, Maine"
2947,10,True,"Bangor, Maine","Bangor, Maine"
2948,1,True,Bangor Civic Center,Bangor Civic Center
2949,8,True,Maine,Maine
2950,8,True,Maine,Maine
2951,7,True,"Orono, Maine","Orono, Maine"
2952,3,True,"Bar Harbor, Maine","Bar Harbor, Maine"
2953,10,True,Spa (mineral water),Spa
2954,10,True,"Augusta, Maine","Augusta, Maine"
2955,2,True,Holi,Holi
2956,10,True,"Portland, Maine","Portland, Maine"
2957,10,True,Cure,Cure
2958,8,True,Maine,Maine
2959,9,True,"Brewer, Maine","Brewer, Maine"
2960,8,True,Maine,Maine
2961,0,False,notInC,Eastern Maine Medical Center
2962,10,True,"Bangor, Maine","Bangor, Maine"
2963,10,True,Frank Ramsey (basketball),"Ramsey County, Minnesota"
2964,10,True,"Ramsey, Minnesota","Ramsey County, Minnesota"
2965,8,True,University of Maine,University of Maine
2966,2,True,University of New England (United States),University of New England (United States)
2967,1,True,Husson University,Husson University
2968,8,True,University of Maine,University of Maine
2969,0,False,notInC,Eastern Maine Medical Center
2970,7,False,notInC,Year
2971,9,True,United States,United States
2972,1,True,Olympia Snowe,Olympia Snowe
2973,10,True,"Bangor, Maine","Bangor, Maine"
2974,1,True,Emily Cain,Emily Cain
2975,7,True,"Orono, Maine","Orono, Maine"
2976,1,True,Bangor Daily News,Bangor Daily News
2977,1,True,The McClatchy Company,The McClatchy Company
2978,9,True,"Glenview, Cook County, Illinois","Glenview, Cook County, Illinois"
2979,9,True,Illinois,Illinois
2980,9,True,United States,United States
2981,9,False,notInC,Bangor Daily News
2982,8,True,County Championship,County Championship
2983,1,True,Sports betting,Sports betting
2984,9,True,Durham County Cricket Club,Durham County Cricket Club
2985,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
2986,8,True,County Championship,County Championship
2987,10,True,United Kingdom,England cricket team
2988,9,True,Durham County Cricket Club,Durham County Cricket Club
2989,1,True,Graham Onions,Graham Onions
2990,1,True,Liam Plunkett,Liam Plunkett
2991,1,True,Steve Harmison,Steve Harmison
2992,9,True,Durham County Cricket Club,Durham County Cricket Club
2993,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
2994,10,True,England cricket team,England cricket team
2995,1,True,Graeme Swann,Graeme Swann
2996,1,True,Stuart Broad,Stuart Broad
2997,4,True,Nottinghamshire County Cricket Club,Nottinghamshire
2998,9,True,Yorkshire,Yorkshire County Cricket Club
2999,8,True,Lancashire,Lancashire County Cricket Club
3000,9,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
3001,9,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
3002,9,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
3003,9,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
3004,10,True,England cricket team,England cricket team
3005,3,True,Ian Bell,Ian Bell
3006,9,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
3007,9,True,Northamptonshire County Cricket Club,Northamptonshire County Cricket Club
3008,7,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
3009,8,True,Worcestershire County Cricket Club,Worcestershire County Cricket Club
3010,2,True,Northamptonshire County Cricket Club,Northamptonshire
3011,7,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
3012,8,True,Worcestershire County Cricket Club,Worcestershire County Cricket Club
3013,1,True,Marching band,Marching band
3014,10,True,The Adventures of Robin Hood (TV series),Robin Hood
3015,8,True,Highlander (film),Highlander (film)
3016,8,True,Angola,Angola
3017,9,False,notInC,S1 (Rhine-Ruhr S-Bahn)
3018,10,False,notInC,S2 (classification)
3019,9,False,notInC,S3 (classification)
3020,9,False,notInC,S5 (classification)
3021,9,True,S6 (Berlin),S6 (Berlin)
3022,10,True,S7 (ZVV),S7 (classification)
3023,7,True,S8 (classification),S8 (classification)
3024,10,True,American Idol (season 10),S10 (Berlin)
3025,10,True,notInKB,notInKB
3026,10,True,notInKB,notInKB
3027,9,True,S13 (classification),S13 (classification)
3028,10,True,New Mexico,New Mexico
3029,10,True,Native Americans in the United States,Race and ethnicity in the United States Census
3030,10,True,Symphony,Symphony
3031,9,True,Minor League Baseball,Minor League Baseball
3032,10,True,Ultimate X-Men,X-Men
3033,9,True,Batman,Batman
3034,10,True,Superman,Superman
3035,9,False,notInC,S1 (Rhine-Ruhr S-Bahn)
3036,10,False,notInC,S2 (classification)
3037,9,False,notInC,S3 (classification)
3038,9,False,notInC,S5 (classification)
3039,9,True,S6,S6 (Berlin)
3040,10,True,S7 (ZVV),S7 (classification)
3041,7,True,S8 (classification),S8 (classification)
3042,10,True,American Idol (season 10),S10 (Berlin)
3043,10,True,notInKB,notInKB
3044,10,True,notInKB,notInKB
3045,9,True,S13 (classification),S13 (classification)
3046,3,True,PayPal,PayPal
3047,6,True,Disk Masher System,Document management system
3048,4,True,Alternative rock,Alternative rock
3049,10,True,Pop music,Pop music
3050,3,True,ReCycle (software),Recycling
3051,10,True,Reason (software),Reason
3052,9,True,Popular culture,Popular culture
3053,6,True,Katy Perry,Katy Perry
3054,1,True,Bruno Mars,Bruno Mars
3055,5,True,Timbaland,Timbaland
3056,10,True,Urban contemporary,Urban contemporary
3057,9,True,The Killers,The Killers
3058,7,True,MGMT,MGMT
3059,2,True,The All-American Rejects,The All-American Rejects
3060,4,True,Blink-182,Blink-182
3061,2,True,Urban contemporary,Contemporary R&B
3062,8,True,Hip hop music,Hip hop music
3063,2,True,Contemporary R&B,Rhythm and blues
3064,3,True,Lady Gaga,Lady Gaga
3065,1,True,The Black Eyed Peas,The Black Eyed Peas
3066,5,True,Taylor Swift,Taylor Swift
3067,1,True,N-Dubz,N-Dubz
3068,7,True,"Washington, D.C.","Washington, D.C."
3069,1,True,Washington metropolitan area,Washington metropolitan area
3070,8,True,"Ashburn, Virginia","Ashburn, Virginia"
3071,10,True,Italians,Italy
3072,2,True,"Eatontown, New Jersey","Eatontown, New Jersey"
3073,7,True,"Ocean Township, Monmouth County, New Jersey","Ocean Township, Monmouth County, New Jersey"
3074,9,True,House,House
3075,9,True,Province of New Jersey,New Jersey
3076,1,True,Forbes,Forbes
3077,8,True,United States,United States
3078,2,True,National Association of Realtors,National Association of Realtors
3079,10,True,Midwestern United States,Midwestern United States
3080,7,True,Southern United States,Southern United States
3081,9,True,Northeastern United States,Northeastern United States
3082,9,True,Western United States,Western United States
3083,1,True,Lawrence Yun,Lawrence Yun
3084,10,True,National Association of Realtors,National Association of Realtors
3085,10,True,National Association of Realtors,National Association of Realtors
3086,1,True,FactSet,FactSet
3087,1,True,United States Department of Commerce,United States Department of Commerce
3088,9,True,United States,United States
3089,10,True,"Bristol, Rhode Island",Bristol
3090,6,True,Rhode Island,Rhode Island
3091,10,True,United States Navy,United States Navy
3092,4,True,"Huntington Beach, California","Huntington Beach, California"
3093,9,True,House,House
3094,9,True,"Washington, D.C.","Washington, D.C."
3095,1,True,United States Department of Commerce,United States Department of Commerce
3096,1,True,Stuart Broad,Stuart Broad
3097,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3098,10,True,United Kingdom,England cricket team
3099,1,True,Darren Pattinson,Darren Pattinson
3100,1,True,Ladbrokes,Ladbrokes
3101,9,True,Darren Pattinson,Darren Pattinson
3102,8,True,South Africa,South Africa national cricket team
3103,6,True,Headingley Stadium,Headingley Stadium
3104,6,True,Headingley Stadium,Headingley Stadium
3105,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3106,3,True,Trent Bridge (bridge),Trent Bridge
3107,9,True,Stuart Broad,Stuart Broad
3108,9,True,Grimsby,Grimsby
3109,10,True,Australia,Australia
3110,10,True,England cricket team,England cricket team
3111,9,True,Durham County Cricket Club,Durham County Cricket Club
3112,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3113,9,True,Will Smith (cricketer),Will Smith (cricketer)
3114,1,True,Charlie Shreck,Charlie Shreck
3115,9,True,Stuart Broad,Stuart Broad
3116,9,True,James Pattinson,Darren Pattinson
3117,9,True,Stuart Broad,Stuart Broad
3118,4,True,Nottinghamshire County Cricket Club,Nottinghamshire
3119,9,True,James Pattinson,Darren Pattinson
3120,10,True,Victoria (Australia),Victoria cricket team
3121,10,True,England cricket team,England cricket team
3122,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3123,9,True,Stuart Broad,Stuart Broad
3124,10,True,ICC Champions Trophy,ICC Champions Trophy
3125,10,True,England cricket team,England cricket team
3126,6,True,Edgbaston Cricket Ground,Edgbaston Cricket Ground
3127,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3128,8,True,India national cricket team,India national cricket team
3129,9,True,County Durham,Durham County Cricket Club
3130,1,True,Charlie Shreck,Charlie Shreck
3131,10,True,Irish people,Republic of Ireland
3132,10,True,Irish people,Republic of Ireland
3133,9,True,Greece,Greece
3134,5,True,Martin King (weather presenter),"Martin Luther King, Jr."
3135,9,True,University College Cork,University College Cork
3136,10,True,Greeks,Greece
3137,1,True,Sliabh Luachra,Sliabh Luachra
3138,10,True,County Cork,County Cork
3139,9,True,County Kerry,County Kerry
3140,10,True,Greeks,Greece
3141,5,True,"Trinity College, Dublin","Trinity College, Dublin"
3142,10,True,Greek language,Greece
3143,10,True,Ancient Greece,Greece
3144,10,True,Ancient Greece,Greece
3145,10,True,Greece,Greece
3146,10,True,Republic of Ireland,Republic of Ireland
3147,9,True,Greece,Greece
3148,10,True,Greeks,Greece
3149,10,True,County Cork,County Cork
3150,9,True,County Kerry,County Kerry
3151,9,True,County Donegal,Donegal GAA
3152,10,True,County Tipperary,Tipperary GAA
3153,10,True,"West Coast, Tasmania",West Coast of the United States
3154,8,True,Goidelic languages,Scottish Gaelic
3155,2,True,Breast,Breast
3156,1,True,County Cork,County Cork
3157,6,True,"Ballingarry, County Limerick","Ballingarry, County Limerick"
3158,1,True,County Limerick,County Limerick
3159,6,True,Translation,Translation
3160,10,True,Republic of Ireland,Republic of Ireland
3161,10,True,Greeks,Greece
3162,10,True,Ireland,Republic of Ireland
3163,9,True,Greece,Greece
3164,9,True,Artifact (archaeology),Classical antiquity
3165,9,True,2007 in film,Present
3166,2,True,Jennifer Hudson,Jennifer Hudson
3167,1,True,Ne-Yo,Ne-Yo
3168,2,True,Chaka Khan,Chaka Khan
3169,8,True,Barack Obama,Barack Obama
3170,4,True,Barack Obama,Barack Obama
3171,9,True,Family of Barack Obama,"Malia, Crete"
3172,10,True,Sasha (name),Sasha (DJ)
3173,9,True,Black people,African American
3174,10,True,White House,White House
3175,9,True,Women's National Basketball Association,Women's National Basketball Association
3176,1,True,LivingSocial,LivingSocial
3177,2,True,Groupon,Groupon
3178,9,True,Michelle Obama,First Lady
3179,10,True,Warner Bros.,Warner Bros.
3180,10,True,The Walt Disney Company,The Walt Disney Company
3181,2,True,Cars 2,Cars 2
3182,10,True,White House,White House
3183,3,True,People (magazine),People (magazine)
3184,8,True,Barack Obama,Barack Obama
3185,10,True,Sasha Grey,Sasha (DJ)
3186,10,True,White House (plantation),White House
3187,10,True,notInKB,notInKB
3188,10,True,Estelle (musician),Estelle (musician)
3189,9,True,BET,BET
3190,10,True,New York City,New York City
3191,1,True,Mickey Rourke,Mickey Rourke
3192,3,True,Toni Braxton,Toni Braxton
3193,8,True,India,India
3194,8,True,India,India
3195,1,True,Gospel for Asia,Gospel for Asia
3196,3,True,Monsoon,Monsoon
3197,7,True,Indian subcontinent,Indian subcontinent
3198,10,True,BBC World Service,BBC
3199,1,True,Gujarat,Gujarat
3200,6,True,Nagaland,Nagaland
3201,5,True,Jammu and Kashmir,Jammu and Kashmir
3202,7,True,Karnataka,Karnataka
3203,8,True,India,India
3204,7,True,Rajasthan,Rajasthan
3205,8,True,Pakistan,Pakistan
3206,10,False,notInC,Indian subcontinent
3207,1,True,Brahmaputra River,Brahmaputra River
3208,9,False,notInC,Gospel for Asia
3209,10,True,Surat,Surat
3210,7,True,Gujarat,Gujarat
3211,10,True,Nagpur,Nagpur
3212,7,True,Mumbai,Mumbai
3213,1,True,Bay of Bengal,Bay of Bengal
3214,10,True,Bhopal,Bhopal
3215,5,True,Andhra Pradesh,Andhra Pradesh
3216,5,True,Jammu and Kashmir,Jammu and Kashmir
3217,10,True,Arabic language,Arabic language
3218,10,True,Portugal,Portugal
3219,9,True,Dutch Republic,Netherlands
3220,8,True,India,India
3221,9,True,Indian Ocean,Indian Ocean
3222,3,True,Monsoon,Monsoon
3223,8,True,India,India
3224,2,True,Indian subcontinent,Indian subcontinent
3225,8,True,India,India
3226,10,True,Dodge Dakota,Dodge Dakota
3227,9,True,All-terrain vehicle,All-terrain vehicle
3228,2,True,"Watsonville, California","Watsonville, California"
3229,10,True,Illinois,Illinois
3230,9,True,All-terrain vehicle,All-terrain vehicle
3231,10,True,San Diego,San Diego
3232,8,True,Disc jockey,Disc jockey
3233,10,True,Alfa Romeo V6 engine,V6 engine
3234,9,True,"Porterville, California","Porterville, California"
3235,4,False,notInKB,notInKB
3236,10,True,Dodge Dakota,Dodge Dakota
3237,7,True,Southern United States,Southern United States
3238,2,True,"Watsonville, California","Watsonville, California"
3239,4,False,notInKB,notInKB
3240,2,True,Ford F-Series,Ford F-Series
3241,10,True,J.E.B. Stuart,"Stuart, Florida"
3242,10,False,notInKB,notInKB
3243,7,True,BattleMech,Mecha
3244,10,True,Dodge Dakota,Dodge Dakota
3245,7,True,Video camera,Music video
3246,4,False,notInKB,notInKB
3247,10,True,"Salinas, California","Salinas, California"
3248,1,True,Car dealership,Car dealership
3249,10,True,Dodge Dakota,Dodge Dakota
3250,7,True,Southern United States,Southern United States
3251,10,True,"King City, California","King City, California"
3252,9,True,Chevron Corporation,Chevron Corporation
3253,5,True,"Pismo Beach, California","Pismo Beach, California"
3254,1,True,Daimler AG,Daimler AG
3255,10,True,Ocean,Ocean
3256,10,True,Sierra National Forest,Sierra Entertainment
3257,10,True,Sierra National Forest,Sierra Entertainment
3258,10,False,notInC,Southern California
3259,2,True,Bo Derek,Bo Derek
3260,10,True,Ocean Magazine,Ocean
3261,1,True,Vons,Vons
3262,6,True,Ralphs,Ralphs
3263,10,True,Borders Group,Border
3264,2,True,Barnes & Noble,Barnes & Noble
3265,10,True,"Ventura, California","Ventura, California"
3266,9,True,United States Air Force,United States Air Force
3267,9,True,Times Square,Times Square
3268,10,True,New York City,New York City
3269,10,True,Sierra National Forest,Sierra Entertainment
3270,9,True,Southern California,Southern California
3271,10,True,notInKB,notInKB
3272,7,True,notInKB,notInKB
3273,10,False,notInC,O'Neill (brand)
3274,8,True,Maui,Maui
3275,1,True,Hawaii (island),Hawaii (island)
3276,9,True,"Santa Cruz, California","Santa Cruz, California"
3277,10,True,Cinema of the United States,Hollywood
3278,9,True,London,London
3279,10,True,notInKB,notInKB
3280,10,True,Sierra (TV series),Sierra Entertainment
3281,7,True,notInKB,notInKB
3282,10,True,notInKB,notInKB
3283,10,True,Sierra (TV series),Sierra Entertainment
3284,7,True,notInKB,notInKB
