id,candidate_length,in_candidates,response,answer
2438,1,True,notInKB,notInKB
2439,8,True,Staffordshire,Staffordshire County Cricket Club
2440,10,True,notInKB,notInKB
2441,2,True,notInKB,notInKB
2442,9,True,Sussex,Sussex County Cricket Club
2443,1,True,1993 NatWest Trophy,1993 NatWest Trophy
2444,9,True,Middlesex County Cricket Club,Middlesex County Cricket Club
2445,3,True,notInKB,notInKB
2446,10,True,notInKB,notInKB
2447,1,True,notInKB,notInKB
2448,6,True,Sicily,Sicily
2449,5,True,Intellectual,Intellectual
2450,7,True,Noto,Noto
2451,1,True,Mount Alveria,Mount Alveria
2452,1,True,1693 Sicily earthquake,1693 Sicily earthquake
2453,1,True,notInKB,notInKB
2454,6,True,Spanish Empire,Spain
2455,7,True,Viceroy of Norway,Viceroy
2456,1,True,Giuseppe Lanza,Giuseppe Lanza
2457,6,True,Architect,Architect
2458,3,True,notInKB,notInKB
2459,3,True,Grid plan,Grid plan
2460,4,True,notInKB,notInKB
2461,7,True,Strasbourg Cathedral,Cathedral
2462,10,True,notInKB,notInKB
2463,6,True,Baroque,Baroque
2464,4,True,Aristocracy,Aristocracy
2465,6,True,Church (building),Church (building)
2466,1,True,Giovanni Battista Vaccarini,Giovanni Battista Vaccarini
2467,1,True,Rosario Gagliardi,Rosario Gagliardi
2468,1,True,notInKB,notInKB
2469,2,True,Gmina Jaraczewo,Gmina
2470,1,True,Jarocin County,Jarocin County
2471,1,True,Greater Poland Voivodeship,Greater Poland Voivodeship
2472,7,True,Poland,Poland
2473,3,True,Gmina Jaraczewo,"Jaraczewo, Jarocin County"
2474,8,True,Jarocin County,Jarocin
2475,5,True,Poznań Voivodeship,Poznań
2476,2,True,"Bielejewo, Jarocin County","Bielejewo, Jarocin County"
2477,1,True,Brzostów,Brzostów
2478,5,True,notInKB,notInKB
2479,9,False,notInC,"Gola, Jarocin County"
2480,10,False,notInC,"Góra, Jarocin County"
2481,3,True,Gmina Jaraczewo,"Jaraczewo, Jarocin County"
2482,4,True,Łobez,"Łobez, Greater Poland Voivodeship"
2483,1,True,Łobzowiec,Łobzowiec
2484,2,True,"Łowęcice, Greater Poland Voivodeship","Łowęcice, Greater Poland Voivodeship"
2485,3,True,"Łukaszewo, Greater Poland Voivodeship","Łukaszewo, Greater Poland Voivodeship"
2486,10,True,"Niedźwiady, Jarocin County","Niedźwiady, Jarocin County"
2487,1,True,"Nosków, Greater Poland Voivodeship","Nosków, Greater Poland Voivodeship"
2488,1,True,Nowa Cerekwica,Nowa Cerekwica
2489,1,True,Panienka,Panienka
2490,3,True,"Parzęczew, Greater Poland Voivodeship","Parzęczew, Greater Poland Voivodeship"
2491,10,True,"Poręba, Greater Poland Voivodeship","Poręba, Greater Poland Voivodeship"
2492,8,True,"Rusko, Greater Poland Voivodeship","Rusko, Greater Poland Voivodeship"
2493,1,True,Strzyżewko,Strzyżewko
2494,1,True,Suchorzewko,Suchorzewko
2495,9,True,"Wojciechowo, Jarocin County","Wojciechowo, Jarocin County"
2496,10,False,notInC,"Zalesie, Jarocin County"
2497,2,True,Gmina Borek Wielkopolski,Gmina Borek Wielkopolski
2498,4,True,Gmina Dolsk,Gmina Dolsk
2499,8,True,"Gmina Jarocin, Greater Poland Voivodeship","Gmina Jarocin, Greater Poland Voivodeship"
2500,2,True,Gmina Koźmin Wielkopolski,Gmina Koźmin Wielkopolski
2501,2,True,Gmina Książ Wielkopolski,Gmina Książ Wielkopolski
2502,2,True,Gmina Nowe Miasto nad Wartą,Gmina Nowe Miasto nad Wartą
2503,2,True,Gmina Przedecz,Gmina
2504,1,True,Koło County,Koło County
2505,1,True,Greater Poland Voivodeship,Greater Poland Voivodeship
2506,7,True,Poland,Poland
2507,2,True,Gmina Przedecz,Przedecz
2508,7,True,Koło County,Koło
2509,5,True,Poznań Voivodeship,Poznań
2510,1,True,Arkuszewo,Arkuszewo
2511,5,True,"Broniszewo, Koło County","Broniszewo, Koło County"
2512,5,True,"Chrustowo, Koło County","Chrustowo, Koło County"
2513,1,True,Dziewczopólko,Dziewczopólko
2514,1,True,Dziwie,Dziwie
2515,1,True,Holenderki,Holenderki
2516,10,True,"Jasieniec, Greater Poland Voivodeship","Jasieniec, Greater Poland Voivodeship"
2517,10,False,notInC,"Józefowo, Gmina Przedecz"
2518,9,True,"Katarzyna, Greater Poland Voivodeship","Katarzyna, Greater Poland Voivodeship"
2519,2,True,"Kłokoczyn, Greater Poland Voivodeship","Kłokoczyn, Greater Poland Voivodeship"
2520,2,True,"Łączewna, Greater Poland Voivodeship","Łączewna, Greater Poland Voivodeship"
2521,10,False,notInC,"Lipiny, Gmina Przedecz"
2522,2,True,"Mieczysławowo, Kuyavian-Pomeranian Voivodeship","Mieczysławowo, Greater Poland Voivodeship"
2523,6,True,"Nowa Wieś Wielka, Greater Poland Voivodeship","Nowa Wieś Wielka, Greater Poland Voivodeship"
2524,9,True,"Rogóźno, Greater Poland Voivodeship","Rogóźno, Greater Poland Voivodeship"
2525,10,False,notInC,"Rybno, Koło County"
2526,10,False,notInC,"Zalesie, Koło County"
2527,2,True,"Żarowo, Greater Poland Voivodeship","Żarowo, Greater Poland Voivodeship"
2528,1,True,Zbijewo-Kolonia,Zbijewo-Kolonia
2529,1,True,Zbijewo-Parcele A,Zbijewo-Parcele A
2530,5,True,Gmina Babiak,Gmina Babiak
2531,2,True,Gmina Chodecz,Gmina Chodecz
2532,5,True,"Chodów, Łódź Voivodeship",Gmina Chodów
2533,9,True,"Dąbrowice, Opole Voivodeship",Gmina Dąbrowice
2534,2,True,Gmina Izbica Kujawska,Gmina Izbica Kujawska
2535,7,True,"Gmina Kłodawa, Greater Poland Voivodeship","Gmina Kłodawa, Greater Poland Voivodeship"
2536,1,True,National Museum of Singapore,National Museum of Singapore
2537,2,True,William Henry Farquhar,William Farquhar
2538,1,True,Singapore History Gallery,Singapore History Gallery
2539,2,True,William Farquhar,William Farquhar
2540,1,True,Dutch Malacca,Dutch Malacca
2541,5,True,Chinese artists,China
2542,2,True,Malay Peninsula,Malay Peninsula
2543,1,True,Royal Asiatic Society of Great Britain and Ireland,Royal Asiatic Society of Great Britain and Ireland
2544,7,True,Singapore,Singapore
2545,4,False,notInC,Sotheby's
2546,8,True,London,London
2547,1,True,Singapore dollar,Singapore dollar
2548,1,True,National Museum of Singapore,National Museum of Singapore
2549,10,True,notInKB,notInKB
2550,4,True,Formula One,Formula One
2551,8,True,Brabham,Brabham
2552,2,True,1972 World Championship Victory Race,1972 World Championship Victory Race
2553,8,True,March Engineering,March Engineering
2554,10,True,notInKB,notInKB
2555,7,True,John Watson (racing driver),John Watson (racing driver)
2556,8,True,Brabham,Brabham
2557,2,True,Argentina,1974 Argentine Grand Prix
2558,8,False,notInC,1974 Brazilian Grand Prix
2559,8,False,notInC,1974 South African Grand Prix
2560,8,False,notInC,1974 Spanish Grand Prix
2561,6,False,notInC,1974 Belgian Grand Prix
2562,9,False,notInC,1974 Monaco Grand Prix
2563,8,False,notInC,1974 Swedish Grand Prix
2564,9,False,notInC,1974 Dutch Grand Prix
2565,9,False,notInC,1974 French Grand Prix
2566,1,True,Carlos Pace,Carlos Pace
2567,7,False,notInC,1974 Austrian Grand Prix
2568,8,False,notInC,1974 Italian Grand Prix
2569,8,False,notInC,1974 United States Grand Prix
2570,10,True,notInKB,notInKB
2571,2,True,Ivy Queen discography,Ivy Queen discography
2572,1,True,Ivy Queen,Ivy Queen
2573,1,True,En Mi Imperio,En Mi Imperio
2574,1,True,The Original Rude Girl,The Original Rude Girl
2575,7,True,Diva (Ivy Queen album),Diva (Ivy Queen album)
2576,9,False,notInC,Real (Ivy Queen album)
2577,9,True,Flashback (Ivy Queen album),Flashback (Ivy Queen album)
2578,3,True,In the Zone (song),In the Zone (song)
2579,3,True,Wyclef Jean,Wyclef Jean
2580,7,True,Diva (Ivy Queen album),Diva (Ivy Queen album)
2581,9,False,notInC,Real (Ivy Queen album)
2582,3,True,Billboard Top Heatseekers,Top Heatseekers
2583,1,True,Billboard charts,Billboard charts
2584,9,True,Flashback (Ivy Queen album),Flashback (Ivy Queen album)
2585,5,True,Billboard 200,Billboard 200
2586,3,True,Billboard Top Heatseekers,Top Heatseekers
2587,1,True,Real (Ivy Queen album),Real (Ivy Queen album)
2588,2,True,Dee Jay,Real (Ivy Queen album)
2589,1,True,notInKB,notInKB
2590,1,True,Real (Ivy Queen album),Real (Ivy Queen album)
2591,1,True,Diva (Ivy Queen album),Diva (Ivy Queen album)
2592,1,True,Tony Touch,Tony Touch
2593,1,True,Tony Touch,Tony Touch
2594,2,True,Greater London Council,Greater London Council
2595,8,True,London Borough of Hammersmith and Fulham,London Borough of Hammersmith and Fulham
2596,10,True,London Borough of Harrow,London Borough of Harrow
2597,10,True,London Borough of Camden,London Borough of Camden
2598,9,True,Royal Borough of Greenwich,Royal Borough of Greenwich
2599,8,True,London Borough of Hammersmith and Fulham,London Borough of Hammersmith and Fulham
2600,7,True,London Borough of Wandsworth,London Borough of Wandsworth
2601,10,True,London Borough of Lambeth,London Borough of Lambeth
2602,1,True,Inner London Education Authority,Inner London Education Authority
2603,7,True,Prime Minister of the United Kingdom,Prime Minister of the United Kingdom
2604,4,True,Harold Wilson,Harold Wilson
2605,10,False,notInKB,notInKB
2606,4,True,"Tony Banks, Baron Stratford","Tony Banks, Baron Stratford"
2607,8,True,London Borough of Hammersmith and Fulham,London Borough of Hammersmith and Fulham
2608,1,True,notInKB,notInKB
2609,9,True,London Borough of Ealing,London Borough of Ealing
2610,7,True,John Major,John Major
2611,10,True,London Borough of Lambeth,London Borough of Lambeth
2612,2,True,Norma Major,Norma Major
2613,5,True,London Borough of Haringey,London Borough of Haringey
2614,8,True,London Borough of Barnet,London Borough of Barnet
2615,7,True,Wandsworth (UK Parliament constituency),London Borough of Wandsworth
2616,8,True,"Birkenhead, South Australia",Birkenhead
2617,6,True,Wirral Peninsula,Metropolitan Borough of Wirral
2618,9,True,England,England
2619,6,True,"Tranmere, Merseyside","Tranmere, Merseyside"
2620,9,True,Chester railway station,Chester
2621,5,True,Ellesmere Port,Ellesmere Port
2622,2,True,notInKB,notInKB
2623,2,True,notInKB,notInKB
2624,1,True,Mersey Railway,Mersey Railway
2625,9,True,Liverpool,Liverpool
2626,3,True,Rock Ferry railway station,Rock Ferry railway station
2627,10,True,notInKB,notInKB
2628,9,True,"Hooton, Cheshire",Hooton railway station
2629,9,True,Chester railway station,Chester railway station
2630,5,True,Ellesmere Port and Neston,Ellesmere Port railway station
2631,8,True,Birkenhead,Birkenhead
2632,9,True,Liverpool,Liverpool
2633,9,True,Hooton railway station,Hooton railway station
2634,9,True,Chester railway station,Chester railway station
2635,5,True,Ellesmere Port,Ellesmere Port railway station
2636,2,True,notInKB,notInKB
2637,5,True,Wyoming Cowboys football,University of Wyoming
2638,3,True,Las Vegas Locomotives,Las Vegas Locomotives
2639,9,True,Virginia Cavaliers football,Virginia Cavaliers football
2640,10,True,Bowling Green Falcons football,Bowling Green Falcons football
2641,8,False,notInC,2008 Bowling Green Falcons football team
2642,1,True,Urban Meyer,Urban Meyer
2643,10,True,University of Utah,Utah Utes football
2644,2,False,notInC,2003 NCAA Division I-A football season
2645,1,True,Air Academy High School,Air Academy High School
2646,1,True,Colorado Mesa University,Colorado Mesa University
2647,1,True,University of Northern Colorado,University of Northern Colorado
2648,9,True,Washington State University,Washington State Cougars football
2649,6,False,notInC,UTEP Miners football
2650,3,True,Mike Price,Mike Price
2651,1,False,notInC,1987 NCAA Division I-A football season
2652,8,False,notInC,Wyoming Cowboys football
2653,2,True,notInKB,notInKB
2654,1,True,Western Athletic Conference,Western Athletic Conference
2655,10,True,1987 Holiday Bowl,1987 Holiday Bowl
2656,1,True,1988 Holiday Bowl,1988 Holiday Bowl
2657,1,True,1990 Copper Bowl,1990 Copper Bowl
2658,2,False,notInC,1991 NCAA Division I-A football season
2659,8,True,Utah State University,Utah State Aggies football
2660,5,True,Northwestern University,Northwestern Wildcats football
2661,1,False,notInC,D'Wayne Bates
2662,9,True,Colorado,Colorado Buffaloes football
2663,3,True,Gary Barnett,Gary Barnett
2664,8,True,2000 NCAA Division I-A football season,2000 NCAA Division I-A football season
2665,1,True,Urban Meyer,Urban Meyer
2666,8,True,Utah,Utah Utes football
2667,4,False,notInC,2002 NCAA Division I-A football season
2668,2,False,notInC,2003 NCAA Division I-A football season
2669,9,True,notInKB,notInKB
2670,9,True,Miami RedHawks football,Miami RedHawks football
2671,1,True,Doyt Perry Stadium,Doyt Perry Stadium
2672,1,True,Ford Field,Ford Field
2673,10,False,notInC,Memphis Tigers football
2674,1,True,2004 GMAC Bowl,2004 GMAC Bowl
2675,5,True,"Mobile, Alabama","Mobile, Alabama"
2676,1,False,notInC,2005 NCAA Division I-A football season
2677,9,True,Kent State Golden Flashes football,Kent State Golden Flashes football
2678,7,True,Temple Owls football,Temple Owls football
2679,6,True,2007 Bowling Green Falcons football team,2007 Bowling Green Falcons football team
2680,9,True,2007 GMAC Bowl,2007 GMAC Bowl
2681,8,False,notInC,2008 Bowling Green Falcons football team
2682,7,False,notInC,2008 Buffalo Bulls football team
2683,2,False,notInC,1994 NCAA Division I-A football season
2684,1,True,Mike Groh,Mike Groh
2685,1,True,Al Groh,Al Groh
2686,1,True,notInKB,notInKB
2687,7,True,Sculpture,Sculpture
2688,1,True,Museum of Jurassic Technology,Museum of Jurassic Technology
2689,5,True,Mount Ararat,Mount Ararat
2690,6,True,Crucifix,Crucifix
2691,9,True,Jesus,Jesus
2692,10,True,notInKB,notInKB
2693,6,True,Snow White and the Seven Dwarfs (1937 film),Snow White and the Seven Dwarfs (1937 film)
2694,10,True,notInKB,notInKB
2695,10,True,Napoleon,Napoleon
2696,4,True,Pope John Paul II,Pope John Paul II
2697,10,True,Alexandria,Alexandria
2698,8,True,Egypt,Egypt
2699,8,True,Soviet Union,Soviet Union
2700,5,True,Yerevan,Yerevan
2701,10,True,Armenian Soviet Socialist Republic,Armenia
2702,10,True,Moscow,Moscow
2703,1,True,Lawrence Weschler,Lawrence Weschler
2704,1,False,notInC,Mr. Wilson's Cabinet of Wonder
2705,1,True,David Hildebrand Wilson,David Hildebrand Wilson
2706,1,True,"Montebello, California","Montebello, California"
2707,1,True,"Winter Park, Florida","Winter Park, Florida"
2708,9,True,Republican Party (United States),Republican Party (United States)
2709,1,True,Florida House of Representatives,Florida House of Representatives
2710,9,True,"Calhoun County, Florida","Calhoun County, Florida"
2711,8,True,"Gulf County, Florida","Gulf County, Florida"
2712,10,True,"Lafayette County, Florida","Lafayette County, Florida"
2713,8,True,"Leon County, Florida","Leon County, Florida"
2714,8,False,notInC,"Liberty County, Florida"
2715,9,False,notInC,"Madison County, Florida"
2716,8,True,"Taylor County, Florida","Taylor County, Florida"
2717,1,True,"Wakulla County, Florida","Wakulla County, Florida"
2718,1,True,notInKB,notInKB
2719,10,True,"Monticello, Florida","Monticello, Florida"
2720,1,True,"Thomasville, Georgia","Thomasville, Georgia"
2721,8,True,Florida State University,Florida State University
2722,9,True,University of Florida,University of Florida
2723,9,True,United States,United States
2724,1,True,Florida House of Representatives,Florida House of Representatives
2725,9,True,Florida,Florida
2726,9,True,Florida House of Representatives,Florida House of Representatives
2727,9,True,Republican Party (United States),Republican Party (United States)
2728,7,True,Democratic Party (United States),Democratic Party (United States)
2729,4,True,"Liberty County, Florida","Liberty County, Florida"
2730,1,True,Tallahassee Democrat,Tallahassee Democrat
2731,4,True,"Liberty County, Florida","Liberty County, Florida"
2732,1,True,Florida House of Representatives,Florida House of Representatives
2733,9,True,University of Florida,University of Florida
2734,1,True,Apalachicola Bay,Apalachicola Bay
2735,10,True,notInKB,notInKB
2736,8,True,notInKB,notInKB
2737,10,True,Empire of Japan,Japan
2738,10,True,notInKB,notInKB
2739,6,False,notInC,Demon
2740,9,True,Emperor of Japan,Emperor
2741,3,True,Archery,Archery
2742,1,True,Minamoto clan,Minamoto clan
2743,2,True,Bow and arrow,Bow and arrow
2744,5,True,notInKB,notInKB
2745,6,True,Shinto,Shinto
2746,4,True,Ritual purification,Ritual
2747,6,True,notInKB,notInKB
2748,10,True,Miko,Miko
2749,10,True,Rattan,Rattan
2750,1,True,Gold leaf,Gold leaf
2751,10,True,notInKB,notInKB
2752,10,True,notInKB,notInKB
2753,8,True,Association football,Association football
2754,1,True,Sheffield United F.C.,Sheffield United F.C.
2755,1,True,notInKB,notInKB
2756,3,True,Halifax Town A.F.C.,Halifax Town A.F.C.
2757,6,True,Burnley,Burnley
2758,6,True,Lancashire,Lancashire
2759,1,True,"Halifax, West Yorkshire","Halifax, West Yorkshire"
2760,2,True,Football League Third Division,Football League Third Division North
2761,1,True,Carlisle United F.C.,Carlisle United F.C.
2762,1,True,Clem Rigg,Clem Rigg
2763,8,True,Darlington,Darlington F.C.
2764,1,True,Billy Fairhurst,Billy Fairhurst
2765,10,True,Southport,Southport F.C.
2766,5,True,Football League First Division,Football League First Division
2767,1,True,Sheffield United F.C.,Sheffield United F.C.
2768,6,True,Arsenal F.C.,Arsenal F.C.
2769,1,True,notInKB,notInKB
2770,9,True,Portsmouth F.C.,Portsmouth F.C.
2771,10,True,notInKB,notInKB
2772,4,True,Athletic trainer,Coach (sport)
2773,1,True,West Ham United F.C.,West Ham United F.C.
2774,8,True,Manager (association football),Manager (association football)
2775,3,True,Halifax Town A.F.C.,Halifax Town A.F.C.
2776,6,True,English people,English people
2777,9,True,Rugby league,Rugby league
2778,8,True,Great Britain national rugby league team,Great Britain national rugby league team
2779,10,False,notInKB,notInKB
2780,9,True,England national rugby league team,England national rugby league team
2781,9,True,Yorkshire,Rugby League War of the Roses
